record_type,sentence_set_id,label,prefix,word,surprisal_target,actual_surprisal,met_threshold
distractor_candidate,12,3,When they work,staying,25,22.97541823894709,False
distractor_candidate,12,3,"To understand why,",routine,28.14387248000562,25.503403606730377,False
distractor_candidate,12,3,When they work,routine,25,15.384677763985994,False
distractor_candidate,12,3,"To understand why,",curious,28.14387248000562,18.36636712335744,False
distractor_candidate,12,3,When they work,curious,25,22.625363375519722,False
distractor_candidate,12,3,"To understand why,",studying,28.14387248000562,19.79964714600757,False
distractor_candidate,12,3,When they work,studying,25,20.809298127191223,False
distractor_candidate,12,3,"To understand why,",artwork,28.14387248000562,21.743934403652137,False
distractor_candidate,12,3,When they work,artwork,25,23.525823259601182,False
distractor_candidate,12,3,"To understand why,",learned,28.14387248000562,21.723317123466703,False
distractor_candidate,12,3,When they work,learned,25,18.636921974527567,False
distractor_candidate,12,3,"To understand why,",android,28.14387248000562,22.519523876317542,False
distractor_candidate,12,3,When they work,android,25,24.944404956977973,False
distractor_candidate,12,3,"To understand why,",introduced,28.14387248000562,23.5836919819635,False
distractor_candidate,12,3,When they work,introduced,25,22.040106414633584,False
distractor_candidate,12,3,"To understand why,",suffered,28.14387248000562,28.20148944724543,True
distractor_candidate,12,3,When they work,suffered,25,23.20772965201016,False
distractor_candidate,12,3,"To understand why,",printed,28.14387248000562,20.443983587118097,False
distractor_candidate,12,3,When they work,printed,25,20.961303273329808,False
distractor_candidate,12,3,"To understand why,",hospitals,28.14387248000562,23.71806959431925,False
distractor_candidate,12,3,When they work,hospitals,25,20.779576773399715,False
distractor_candidate,12,3,"To understand why,",accidents,28.14387248000562,28.62117664635413,True
distractor_candidate,12,3,When they work,accidents,25,18.444122543604326,False
distractor_candidate,12,3,"To understand why,",lifetime,28.14387248000562,24.995837400614402,False
distractor_candidate,12,3,When they work,lifetime,25,21.62629689460077,False
distractor_candidate,12,3,"To understand why,",prevent,28.14387248000562,21.36004160970221,False
distractor_candidate,12,3,When they work,prevent,25,23.612945542944658,False
distractor_candidate,12,3,"To understand why,",literary,28.14387248000562,24.73492183305983,False
distractor_candidate,12,3,When they work,literary,25,24.60099275145753,False
distractor_candidate,12,3,"To understand why,",doctors,28.14387248000562,19.4517840294828,False
distractor_candidate,12,3,When they work,doctors,25,18.99985214712913,False
distractor_candidate,12,3,"To understand why,",liberal,28.14387248000562,22.541042345593496,False
distractor_candidate,12,3,When they work,liberal,25,21.363477135135845,False
distractor_candidate,12,3,"To understand why,",knowledge,28.14387248000562,25.04228647495943,False
distractor_candidate,12,3,When they work,knowledge,25,21.03171709817666,False
distractor_candidate,12,3,"To understand why,",nightmare,28.14387248000562,27.094344940940665,False
distractor_candidate,12,3,When they work,nightmare,25,20.466067535350092,False
distractor_candidate,12,3,"To understand why,",southeast,28.14387248000562,26.08330984338287,False
distractor_candidate,12,3,When they work,southeast,25,21.17873199571781,False
distractor_candidate,12,3,"To understand why,",thoughts,28.14387248000562,23.052836573198284,False
distractor_candidate,12,3,When they work,thoughts,25,20.76006155804101,False
distractor_candidate,12,3,"To understand why,",singing,28.14387248000562,27.208717531348057,False
distractor_candidate,12,3,When they work,singing,25,18.947155287043557,False
distractor_candidate,12,3,"To understand why,",centers,28.14387248000562,28.963700045534914,True
distractor_candidate,12,3,When they work,centers,25,18.13859605227715,False
distractor_candidate,12,3,"To understand why,",greatly,28.14387248000562,23.180490351835903,False
distractor_candidate,12,3,When they work,greatly,25,19.18443631078596,False
distractor_candidate,12,3,"To understand why,",transferred,28.14387248000562,25.162121234358217,False
distractor_candidate,12,3,When they work,transferred,25,21.318057204973584,False
distractor_candidate,12,3,"To understand why,",regulatory,28.14387248000562,26.09687583488293,False
distractor_candidate,12,3,When they work,regulatory,25,24.780988417989338,False
distractor_candidate,12,4,"To understand why, scientists",texture,27.234203956866363,25.96333749786339,False
distractor_candidate,12,4,"When they work together,",texture,25,20.58671130113854,False
distractor_candidate,12,4,"To understand why, scientists",detective,27.234203956866363,19.364112777517764,False
distractor_candidate,12,4,"When they work together,",detective,25,16.414691491031803,False
distractor_candidate,12,4,"To understand why, scientists",hour,27.234203956866363,22.283552672444113,False
distractor_candidate,12,4,"When they work together,",hour,25,17.22786674014737,False
distractor_candidate,12,4,"To understand why, scientists",every,27.234203956866363,19.488057234341575,False
distractor_candidate,12,4,"When they work together,",every,25,14.103279059965828,False
distractor_candidate,12,4,"To understand why, scientists",room,27.234203956866363,20.944012825542664,False
distractor_candidate,12,4,"When they work together,",room,25,17.074558653445848,False
distractor_candidate,12,4,"To understand why, scientists",assessed,27.234203956866363,14.975646609924754,False
distractor_candidate,12,4,"When they work together,",assessed,25,18.743985990203893,False
distractor_candidate,12,4,"To understand why, scientists",caught,27.234203956866363,22.00645697709637,False
distractor_candidate,12,4,"When they work together,",caught,25,18.890626653496764,False
distractor_candidate,12,4,"To understand why, scientists",entitled,27.234203956866363,16.739374097942683,False
distractor_candidate,12,4,"When they work together,",entitled,25,15.834504578693101,False
distractor_candidate,12,4,"To understand why, scientists",tempted,27.234203956866363,20.712842001420118,False
distractor_candidate,12,4,"When they work together,",tempted,25,20.89827782316402,False
distractor_candidate,12,4,"To understand why, scientists",lower,27.234203956866363,18.82397443318958,False
distractor_candidate,12,4,"When they work together,",lower,25,17.841800776168977,False
distractor_candidate,12,4,"To understand why, scientists",vision,27.234203956866363,21.650663396575013,False
distractor_candidate,12,4,"When they work together,",vision,25,16.40078566181364,False
distractor_candidate,12,4,"To understand why, scientists",site,27.234203956866363,16.654270202989732,False
distractor_candidate,12,4,"When they work together,",site,25,16.53665608357888,False
distractor_candidate,12,4,"To understand why, scientists",clown,27.234203956866363,20.42984936493959,False
distractor_candidate,12,4,"When they work together,",clown,25,15.399184844551575,False
distractor_candidate,12,4,"To understand why, scientists",lamp,27.234203956866363,23.924033265270136,False
distractor_candidate,12,4,"When they work together,",lamp,25,18.382646313157508,False
distractor_candidate,12,4,"To understand why, scientists",tunnels,27.234203956866363,22.907285591981278,False
distractor_candidate,12,4,"When they work together,",tunnels,25,18.43023460058185,False
distractor_candidate,12,4,"To understand why, scientists",show,27.234203956866363,13.389424479654139,False
distractor_candidate,12,4,"When they work together,",show,25,12.91067293479432,False
distractor_candidate,12,4,"To understand why, scientists",habitat,27.234203956866363,22.36609608969102,False
distractor_candidate,12,4,"When they work together,",habitat,25,19.59940568181619,False
distractor_candidate,12,4,"To understand why, scientists",summit,27.234203956866363,16.209026381962815,False
distractor_candidate,12,4,"When they work together,",summit,25,16.98943962401962,False
distractor_candidate,12,4,"To understand why, scientists",keep,27.234203956866363,18.197310929281713,False
distractor_candidate,12,4,"When they work together,",keep,25,14.068325306004471,False
distractor_candidate,12,4,"To understand why, scientists",several,27.234203956866363,22.702027737829535,False
distractor_candidate,12,4,"When they work together,",several,25,16.175855744125606,False
distractor_candidate,12,4,"To understand why, scientists",width,27.234203956866363,26.337417649685687,False
distractor_candidate,12,4,"When they work together,",width,25,22.23879453152237,False
distractor_candidate,12,4,"To understand why, scientists",regions,27.234203956866363,25.15708007889613,False
distractor_candidate,12,4,"When they work together,",regions,25,20.81927174508006,False
distractor_candidate,12,4,"To understand why, scientists",density,27.234203956866363,21.279282684440656,False
distractor_candidate,12,4,"When they work together,",density,25,18.945068105592686,False
distractor_candidate,12,4,"To understand why, scientists",receives,27.234203956866363,24.80632352625324,False
distractor_candidate,12,4,"When they work together,",receives,25,19.059909864671628,False
distractor_candidate,12,4,"To understand why, scientists",newest,27.234203956866363,23.54268856627539,False
distractor_candidate,12,4,"When they work together,",newest,25,20.91475238525547,False
distractor_candidate,12,4,"To understand why, scientists",wheels,27.234203956866363,22.424632104738688,False
distractor_candidate,12,4,"When they work together,",wheels,25,18.65173036869746,False
distractor_candidate,12,4,"To understand why, scientists",flown,27.234203956866363,25.546355241887458,False
distractor_candidate,12,4,"When they work together,",flown,25,21.977188281641936,False
distractor_candidate,12,4,"To understand why, scientists",solution,27.234203956866363,16.80911650252057,False
distractor_candidate,12,4,"When they work together,",solution,25,17.56535035972727,False
distractor_candidate,12,4,"To understand why, scientists",music,27.234203956866363,20.66939092864493,False
distractor_candidate,12,4,"When they work together,",music,25,12.838879121156943,False
distractor_candidate,12,4,"To understand why, scientists",wears,27.234203956866363,27.456534900212915,True
distractor_candidate,12,4,"When they work together,",wears,25,18.702146050901987,False
distractor_candidate,12,4,"To understand why, scientists",partially,27.234203956866363,24.51185895902956,False
distractor_candidate,12,4,"When they work together,",partially,25,16.80410561600503,False
distractor_candidate,12,4,"To understand why, scientists",invite,27.234203956866363,12.679488352059705,False
distractor_candidate,12,4,"When they work together,",invite,25,15.79489353454638,False
distractor_candidate,12,4,"To understand why, scientists",financial,27.234203956866363,22.7367242057452,False
distractor_candidate,12,4,"When they work together,",financial,25,17.260072899278544,False
distractor_candidate,12,4,"To understand why, scientists",mates,27.234203956866363,24.630700346636967,False
distractor_candidate,12,4,"When they work together,",mates,25,18.003994174544673,False
distractor_candidate,12,4,"To understand why, scientists",pearl,27.234203956866363,25.02403430018866,False
distractor_candidate,12,4,"When they work together,",pearl,25,20.503240553438182,False
distractor_candidate,12,4,"To understand why, scientists",literacy,27.234203956866363,16.13780079900389,False
distractor_candidate,12,4,"When they work together,",literacy,25,18.953387938310826,False
distractor_candidate,12,4,"To understand why, scientists",reign,27.234203956866363,19.806450779675703,False
distractor_candidate,12,4,"When they work together,",reign,25,16.87077709836911,False
distractor_candidate,12,4,"To understand why, scientists",firing,27.234203956866363,22.697874012845897,False
distractor_candidate,12,4,"When they work together,",firing,25,14.331010231071119,False
distractor_candidate,12,4,"To understand why, scientists",employers,27.234203956866363,23.856173038823293,False
distractor_candidate,12,4,"When they work together,",employers,25,16.49759951149854,False
distractor_candidate,12,4,"To understand why, scientists",million,27.234203956866363,20.266198929545784,False
distractor_candidate,12,4,"When they work together,",million,25,19.68658162374674,False
distractor_candidate,12,4,"To understand why, scientists",dislike,27.234203956866363,20.029762684584423,False
distractor_candidate,12,4,"When they work together,",dislike,25,17.95326204426256,False
distractor_candidate,12,4,"To understand why, scientists",three,27.234203956866363,17.833899205257737,False
distractor_candidate,12,4,"When they work together,",three,25,13.408169212736977,False
distractor_candidate,12,4,"To understand why, scientists",diamonds,27.234203956866363,28.45915247890688,True
distractor_candidate,12,4,"When they work together,",diamonds,25,18.957973683713433,False
distractor_candidate,12,4,"To understand why, scientists",scope,27.234203956866363,22.366917478831542,False
distractor_candidate,12,4,"When they work together,",scope,25,20.510866952108042,False
distractor_candidate,12,4,"To understand why, scientists",described,27.234203956866363,14.983296398235131,False
distractor_candidate,12,4,"When they work together,",described,25,15.514297648288277,False
distractor_candidate,12,4,"To understand why, scientists",foster,27.234203956866363,16.837635353617245,False
distractor_candidate,12,4,"When they work together,",foster,25,15.1446271316341,False
distractor_candidate,12,4,"To understand why, scientists",demons,27.234203956866363,24.715500176263195,False
distractor_candidate,12,4,"When they work together,",demons,25,17.099868996208027,False
distractor_candidate,12,4,"To understand why, scientists",anytime,27.234203956866363,21.398664785502376,False
distractor_candidate,12,4,"When they work together,",anytime,25,12.246181502863877,False
distractor_candidate,12,4,"To understand why, scientists",saving,27.234203956866363,24.030802846648182,False
distractor_candidate,12,4,"When they work together,",saving,25,15.160695814669515,False
distractor_candidate,12,4,"To understand why, scientists",repeated,27.234203956866363,19.100495018552838,False
distractor_candidate,12,4,"When they work together,",repeated,25,16.74056146616424,False
distractor_candidate,12,4,"To understand why, scientists",allowance,27.234203956866363,22.771045063551384,False
distractor_candidate,12,4,"When they work together,",allowance,25,19.297594015747652,False
distractor_candidate,12,4,"To understand why, scientists",mistress,27.234203956866363,28.243389924440436,True
distractor_candidate,12,4,"When they work together,",mistress,25,18.897526597449378,False
distractor_candidate,12,4,"To understand why, scientists",noise,27.234203956866363,20.530818315469336,False
distractor_candidate,12,4,"When they work together,",noise,25,17.35202858304187,False
distractor_candidate,12,4,"To understand why, scientists",civilians,27.234203956866363,22.12166333939514,False
distractor_candidate,12,4,"When they work together,",civilians,25,16.41000255603868,False
distractor_candidate,12,4,"To understand why, scientists",engineers,27.234203956866363,16.611804246838688,False
distractor_candidate,12,4,"When they work together,",engineers,25,15.660105915550973,False
distractor_candidate,12,4,"To understand why, scientists",boat,27.234203956866363,22.12294289031756,False
distractor_candidate,12,4,"When they work together,",boat,25,17.267831380624266,False
distractor_candidate,12,4,"To understand why, scientists",medical,27.234203956866363,21.630007592275785,False
distractor_candidate,12,4,"When they work together,",medical,25,17.94242025795217,False
distractor_candidate,12,4,"To understand why, scientists",counting,27.234203956866363,21.442375896045668,False
distractor_candidate,12,4,"When they work together,",counting,25,14.89861351681149,False
distractor_candidate,12,4,"To understand why, scientists",blamed,27.234203956866363,20.096108087842467,False
distractor_candidate,12,4,"When they work together,",blamed,25,18.386881213952357,False
distractor_candidate,12,4,"To understand why, scientists",different,27.234203956866363,19.6040519651119,False
distractor_candidate,12,4,"When they work together,",different,25,15.078413811051918,False
distractor_candidate,12,4,"To understand why, scientists",supreme,27.234203956866363,22.399526765296336,False
distractor_candidate,12,4,"When they work together,",supreme,25,17.475846460634646,False
distractor_candidate,12,4,"To understand why, scientists",bigger,27.234203956866363,21.22391527775249,False
distractor_candidate,12,4,"When they work together,",bigger,25,15.477465843779498,False
distractor_candidate,12,4,"To understand why, scientists",singles,27.234203956866363,23.744241226196948,False
distractor_candidate,12,4,"When they work together,",singles,25,18.274034453623422,False
distractor_candidate,12,4,"To understand why, scientists",minority,27.234203956866363,19.714646440645136,False
distractor_candidate,12,4,"When they work together,",minority,25,18.276680234724296,False
distractor_candidate,12,4,"To understand why, scientists",childhood,27.234203956866363,26.87564629865869,False
distractor_candidate,12,4,"When they work together,",childhood,25,17.805570223007614,False
distractor_candidate,12,4,"To understand why, scientists",reading,27.234203956866363,14.126206411117652,False
distractor_candidate,12,4,"When they work together,",reading,25,13.164439527517825,False
distractor_candidate,12,4,"To understand why, scientists",facility,27.234203956866363,22.957661374210808,False
distractor_candidate,12,4,"When they work together,",facility,25,18.878059537232915,False
distractor_candidate,12,4,"To understand why, scientists",rookie,27.234203956866363,25.450920005131874,False
distractor_candidate,12,4,"When they work together,",rookie,25,17.136526066343528,False
distractor_candidate,12,4,"To understand why, scientists",stunning,27.234203956866363,20.94949012900734,False
distractor_candidate,12,4,"When they work together,",stunning,25,16.15526598116431,False
distractor_candidate,12,4,"To understand why, scientists",gorgeous,27.234203956866363,24.949129664362474,False
distractor_candidate,12,4,"When they work together,",gorgeous,25,15.764487001873835,False
distractor_candidate,12,4,"To understand why, scientists",none,27.234203956866363,19.416746347987818,False
distractor_candidate,12,4,"When they work together,",none,25,10.824526131550865,False
distractor_candidate,12,4,"To understand why, scientists",seemingly,27.234203956866363,24.826075389739533,False
distractor_candidate,12,4,"When they work together,",seemingly,25,16.071991981616538,False
distractor_candidate,12,4,"To understand why, scientists",scoring,27.234203956866363,23.100189588356248,False
distractor_candidate,12,4,"When they work together,",scoring,25,18.398721875498957,False
distractor_candidate,12,4,"To understand why, scientists",tide,27.234203956866363,24.013802705575692,False
distractor_candidate,12,4,"When they work together,",tide,25,19.869668850410456,False
distractor_candidate,12,4,"To understand why, scientists",here,27.234203956866363,9.326947987118562,False
distractor_candidate,12,4,"When they work together,",here,25,9.97432783321876,False
distractor_candidate,12,4,"To understand why, scientists",houses,27.234203956866363,24.015437228689493,False
distractor_candidate,12,4,"When they work together,",houses,25,19.143230643500434,False
distractor_candidate,12,4,"To understand why, scientists",indicator,27.234203956866363,25.912958963911446,False
distractor_candidate,12,4,"When they work together,",indicator,25,23.1493546127237,False
distractor_candidate,12,4,"To understand why, scientists",entry,27.234203956866363,20.52886184083312,False
distractor_candidate,12,4,"When they work together,",entry,25,18.7339215654754,False
distractor_candidate,12,4,"To understand why, scientists",gear,27.234203956866363,19.36231590278155,False
distractor_candidate,12,4,"When they work together,",gear,25,17.7345867916211,False
distractor_candidate,12,4,"To understand why, scientists",washed,27.234203956866363,26.17435883461085,False
distractor_candidate,12,4,"When they work together,",washed,25,21.022245669628344,False
distractor_candidate,12,4,"To understand why, scientists",vice,27.234203956866363,21.854835696234513,False
distractor_candidate,12,4,"When they work together,",vice,25,15.327755634134027,False
distractor_candidate,12,4,"To understand why, scientists",debate,27.234203956866363,9.39685411918007,False
distractor_candidate,12,4,"When they work together,",debate,25,14.560572673442795,False
distractor_candidate,12,4,"To understand why, scientists",sunlight,27.234203956866363,23.92272069367875,False
distractor_candidate,12,4,"When they work together,",sunlight,25,17.4424102815845,False
distractor_candidate,12,4,"To understand why, scientists",name,27.234203956866363,15.459025176023383,False
distractor_candidate,12,4,"When they work together,",name,25,15.990356632766186,False
distractor_candidate,12,4,"To understand why, scientists",messed,27.234203956866363,27.401203265916124,True
distractor_candidate,12,4,"When they work together,",messed,25,24.06845191271386,False
distractor_candidate,12,4,"To understand why, scientists",port,27.234203956866363,23.78667003409541,False
distractor_candidate,12,4,"When they work together,",port,25,17.75729400497982,False
distractor_candidate,12,4,"To understand why, scientists",turtle,27.234203956866363,21.67036435319665,False
distractor_candidate,12,4,"When they work together,",turtle,25,18.26966884601392,False
distractor_candidate,12,4,"To understand why, scientists",moreover,27.234203956866363,25.164468453577193,False
distractor_candidate,12,4,"When they work together,",moreover,25,16.48014671208898,False
distractor_candidate,12,4,"To understand why, scientists",lawyers,27.234203956866363,19.5905368804765,False
distractor_candidate,12,4,"When they work together,",lawyers,25,13.564590873349719,False
distractor_candidate,12,4,"To understand why, scientists",letters,27.234203956866363,18.029195824271508,False
distractor_candidate,12,4,"When they work together,",letters,25,16.223764607211155,False
distractor_candidate,12,4,"To understand why, scientists",sugar,27.234203956866363,18.070701429300133,False
distractor_candidate,12,4,"When they work together,",sugar,25,14.942786916720301,False
distractor_candidate,12,4,"To understand why, scientists",recognize,27.234203956866363,16.720043247985704,False
distractor_candidate,12,4,"When they work together,",recognize,25,15.057046686508723,False
distractor_candidate,12,4,"To understand why, scientists",returned,27.234203956866363,18.284843219264847,False
distractor_candidate,12,4,"When they work together,",returned,25,16.68405347053555,False
distractor_candidate,12,4,"To understand why, scientists",jumped,27.234203956866363,19.6917163377709,False
distractor_candidate,12,4,"When they work together,",jumped,25,19.830012402843906,False
distractor_candidate,12,4,"To understand why, scientists",swap,27.234203956866363,21.107494030008024,False
distractor_candidate,12,4,"When they work together,",swap,25,15.696611640953716,False
distractor_candidate,12,4,"To understand why, scientists",mother,27.234203956866363,19.39243625632306,False
distractor_candidate,12,4,"When they work together,",mother,25,15.607117372889538,False
distractor_candidate,12,4,"To understand why, scientists",filling,27.234203956866363,24.766739999330657,False
distractor_candidate,12,4,"When they work together,",filling,25,18.515719609089118,False
distractor_candidate,12,4,"To understand why, scientists",march,27.234203956866363,12.14913513263501,False
distractor_candidate,12,4,"When they work together,",march,25,14.248814906709558,False
distractor_candidate,12,4,"To understand why, scientists",doubles,27.234203956866363,24.75738689484613,False
distractor_candidate,12,4,"When they work together,",doubles,25,16.44188676364744,False
distractor_candidate,12,5,"To understand why, scientists measured",frames,28.572322539141084,14.324882145255575,False
distractor_candidate,12,5,"When they work together, they",frames,25,26.02896057398781,True
distractor_candidate,12,5,"To understand why, scientists measured",metals,28.572322539141084,12.427251716998276,False
distractor_candidate,12,5,"When they work together, they",metals,25,23.957472196042694,False
distractor_candidate,12,5,"To understand why, scientists measured",cork,28.572322539141084,21.664228012213865,False
distractor_candidate,12,5,"When they work together, they",cork,25,25.542495263271494,True
distractor_candidate,12,5,"To understand why, scientists measured",users,28.572322539141084,14.023553406470658,False
distractor_candidate,12,5,"When they work together, they",users,25,20.143245092790945,False
distractor_candidate,12,5,"To understand why, scientists measured",quote,28.572322539141084,19.31938077795895,False
distractor_candidate,12,5,"When they work together, they",quote,25,12.160728139164371,False
distractor_candidate,12,5,"To understand why, scientists measured",father,28.572322539141084,19.486510766345017,False
distractor_candidate,12,5,"When they work together, they",father,25,18.45744638353197,False
distractor_candidate,12,5,"To understand why, scientists measured",stages,28.572322539141084,15.083313252809699,False
distractor_candidate,12,5,"When they work together, they",stages,25,23.359467881074604,False
distractor_candidate,12,5,"To understand why, scientists measured",kings,28.572322539141084,15.607975910282645,False
distractor_candidate,12,5,"When they work together, they",kings,25,24.20390820025582,False
distractor_candidate,12,5,"To understand why, scientists measured",themes,28.572322539141084,17.567989261522108,False
distractor_candidate,12,5,"When they work together, they",themes,25,23.24083837609306,False
distractor_candidate,12,5,"To understand why, scientists measured",vista,28.572322539141084,21.61133096432269,False
distractor_candidate,12,5,"When they work together, they",vista,25,28.179759095343613,True
distractor_candidate,12,5,"To understand why, scientists measured",metal,28.572322539141084,13.794233115671396,False
distractor_candidate,12,5,"When they work together, they",metal,25,19.368781074592786,False
distractor_candidate,12,5,"To understand why, scientists measured",woke,28.572322539141084,20.305991587371818,False
distractor_candidate,12,5,"When they work together, they",woke,25,17.33809110901595,False
distractor_candidate,12,5,"To understand why, scientists measured",deep,28.572322539141084,15.56268118349021,False
distractor_candidate,12,5,"When they work together, they",deep,25,16.919284461079663,False
distractor_candidate,12,5,"To understand why, scientists measured",houses,28.572322539141084,12.575498010319603,False
distractor_candidate,12,5,"When they work together, they",houses,25,22.459500555305215,False
distractor_candidate,12,5,"To understand why, scientists measured",edit,28.572322539141084,18.636510592026706,False
distractor_candidate,12,5,"When they work together, they",edit,25,11.279381031038596,False
distractor_candidate,12,5,"To understand why, scientists measured",ref,28.572322539141084,19.406496181996395,False
distractor_candidate,12,5,"When they work together, they",ref,25,20.991451144095453,False
distractor_candidate,12,5,"To understand why, scientists measured",finish,28.572322539141084,19.94330769392629,False
distractor_candidate,12,5,"When they work together, they",finish,25,10.688628192561488,False
distractor_candidate,12,5,"To understand why, scientists measured",score,28.572322539141084,15.299500948389078,False
distractor_candidate,12,5,"When they work together, they",score,25,11.974319583547189,False
distractor_candidate,12,5,"To understand why, scientists measured",boat,28.572322539141084,18.566241232606576,False
distractor_candidate,12,5,"When they work together, they",boat,25,18.693889507799366,False
distractor_candidate,12,5,"To understand why, scientists measured",manly,28.572322539141084,23.259219193886672,False
distractor_candidate,12,5,"When they work together, they",manly,25,26.069355859022465,True
distractor_candidate,12,5,"To understand why, scientists measured",noise,28.572322539141084,7.861858741295451,False
distractor_candidate,12,5,"When they work together, they",noise,25,17.01814834396285,False
distractor_candidate,12,5,"To understand why, scientists measured",neck,28.572322539141084,18.621552228985262,False
distractor_candidate,12,5,"When they work together, they",neck,25,20.82421934198008,False
distractor_candidate,12,5,"To understand why, scientists measured",liable,28.572322539141084,22.884228909876008,False
distractor_candidate,12,5,"When they work together, they",liable,25,21.354802330226327,False
distractor_candidate,12,5,"To understand why, scientists measured",minus,28.572322539141084,19.27967617525016,False
distractor_candidate,12,5,"When they work together, they",minus,25,22.142742908946094,False
distractor_candidate,12,5,"To understand why, scientists measured",museum,28.572322539141084,21.93349092971071,False
distractor_candidate,12,5,"When they work together, they",museum,25,19.887508266819154,False
distractor_candidate,12,5,"To understand why, scientists measured",try,28.572322539141084,18.62716849443184,False
distractor_candidate,12,5,"When they work together, they",try,25,11.091755526183912,False
distractor_candidate,12,5,"To understand why, scientists measured",funded,28.572322539141084,23.17523181030312,False
distractor_candidate,12,5,"When they work together, they",funded,25,19.935439143684015,False
distractor_candidate,12,5,"To understand why, scientists measured",retain,28.572322539141084,23.619662497356757,False
distractor_candidate,12,5,"When they work together, they",retain,25,14.102659922422722,False
distractor_candidate,12,5,"To understand why, scientists measured",lovers,28.572322539141084,19.126112178364156,False
distractor_candidate,12,5,"When they work together, they",lovers,25,19.757610458553078,False
distractor_candidate,12,5,"To understand why, scientists measured",curve,28.572322539141084,15.338104862132347,False
distractor_candidate,12,5,"When they work together, they",curve,25,15.351176919459126,False
distractor_candidate,12,5,"To understand why, scientists measured",ride,28.572322539141084,19.574554876697118,False
distractor_candidate,12,5,"When they work together, they",ride,25,11.703891311608096,False
distractor_candidate,12,5,"To understand why, scientists measured",packed,28.572322539141084,20.946082120797843,False
distractor_candidate,12,5,"When they work together, they",packed,25,18.227588131000807,False
distractor_candidate,12,5,"To understand why, scientists measured",retail,28.572322539141084,16.04155105241382,False
distractor_candidate,12,5,"When they work together, they",retail,25,18.421052102886986,False
distractor_candidate,12,5,"To understand why, scientists measured",tricks,28.572322539141084,16.39152061244636,False
distractor_candidate,12,5,"When they work together, they",tricks,25,22.320771093952033,False
distractor_candidate,12,5,"To understand why, scientists measured",trucks,28.572322539141084,13.168623521448016,False
distractor_candidate,12,5,"When they work together, they",trucks,25,20.925129130477927,False
distractor_candidate,12,5,"To understand why, scientists measured",portal,28.572322539141084,20.803452092923095,False
distractor_candidate,12,5,"When they work together, they",portal,25,18.996825252473943,False
distractor_candidate,12,5,"To understand why, scientists measured",dish,28.572322539141084,20.02177305855594,False
distractor_candidate,12,5,"When they work together, they",dish,25,15.613107872584392,False
distractor_candidate,12,5,"To understand why, scientists measured",cooler,28.572322539141084,19.294479065975224,False
distractor_candidate,12,5,"When they work together, they",cooler,25,19.377901658533343,False
distractor_candidate,12,5,"To understand why, scientists measured",both,28.572322539141084,10.740202349902226,False
distractor_candidate,12,5,"When they work together, they",both,25,11.221076848604294,False
distractor_candidate,12,5,"To understand why, scientists measured",cubic,28.572322539141084,19.58763106160752,False
distractor_candidate,12,5,"When they work together, they",cubic,25,27.691336622060476,True
distractor_candidate,12,5,"To understand why, scientists measured",fixed,28.572322539141084,20.077604130470835,False
distractor_candidate,12,5,"When they work together, they",fixed,25,18.06265126537855,False
distractor_candidate,12,5,"To understand why, scientists measured",forums,28.572322539141084,17.473323131181186,False
distractor_candidate,12,5,"When they work together, they",forums,25,21.74333315230472,False
distractor_candidate,12,5,"To understand why, scientists measured",care,28.572322539141084,15.576600771320441,False
distractor_candidate,12,5,"When they work together, they",care,25,9.232891363292296,False
distractor_candidate,12,5,"To understand why, scientists measured",hangs,28.572322539141084,20.49340176994762,False
distractor_candidate,12,5,"When they work together, they",hangs,25,23.764546185888413,False
distractor_candidate,12,5,"To understand why, scientists measured",aiming,28.572322539141084,17.922918801205533,False
distractor_candidate,12,5,"When they work together, they",aiming,25,23.88788388791998,False
distractor_candidate,12,5,"To understand why, scientists measured",half,28.572322539141084,15.176655804669583,False
distractor_candidate,12,5,"When they work together, they",half,25,18.31398946307187,False
distractor_candidate,12,5,"To understand why, scientists measured",ratio,28.572322539141084,15.79841161165243,False
distractor_candidate,12,5,"When they work together, they",ratio,25,20.69870227579678,False
distractor_candidate,12,5,"To understand why, scientists measured",farm,28.572322539141084,17.845514225566408,False
distractor_candidate,12,5,"When they work together, they",farm,25,12.847109522896632,False
distractor_candidate,12,5,"To understand why, scientists measured",blown,28.572322539141084,22.036460382435294,False
distractor_candidate,12,5,"When they work together, they",blown,25,23.002701566679967,False
distractor_candidate,12,5,"To understand why, scientists measured",self,28.572322539141084,13.73281879897889,False
distractor_candidate,12,5,"When they work together, they",self,25,15.083145397742456,False
distractor_candidate,12,5,"To understand why, scientists measured",set,28.572322539141084,18.08966905189849,False
distractor_candidate,12,5,"When they work together, they",set,25,13.461335241494103,False
distractor_candidate,12,5,"To understand why, scientists measured",air,28.572322539141084,11.535121296663403,False
distractor_candidate,12,5,"When they work together, they",air,25,15.99415263383603,False
distractor_candidate,12,5,"To understand why, scientists measured",value,28.572322539141084,11.347221307497941,False
distractor_candidate,12,5,"When they work together, they",value,25,13.816224881202524,False
distractor_candidate,12,5,"To understand why, scientists measured",crisis,28.572322539141084,18.308560314749432,False
distractor_candidate,12,5,"When they work together, they",crisis,25,18.489331967001934,False
distractor_candidate,12,5,"To understand why, scientists measured",oracle,28.572322539141084,34.26364399375426,True
distractor_candidate,12,5,"When they work together, they",oracle,25,27.015501902409724,True
